Frame,Label,Confidence,X1,Y1,X2,Y2
79,player,0.827078104019165,349,296,432,475
79,player,0.7958913445472717,294,187,360,360
79,player,0.6352911591529846,25,309,142,529
79,player,0.5148376226425171,72,309,142,521
80,player,0.8834041357040405,471,361,582,579
80,player,0.8534703254699707,140,404,228,646
80,player,0.8502994775772095,1100,356,1188,542
80,player,0.8401721119880676,820,208,877,388
80,player,0.8334826827049255,349,297,434,473
80,referee,0.830263614654541,287,499,369,665
80,player,0.8048038482666016,294,187,364,361
80,player,0.7088192701339722,24,310,141,529
80,player,0.48372891545295715,73,310,143,523
80,player,0.37909650802612305,423,231,470,396
81,player,0.8812171220779419,467,363,582,579
81,player,0.8599427342414856,1103,356,1187,542
81,player,0.8406165838241577,821,209,878,389
81,referee,0.8357321619987488,296,499,379,665
81,player,0.8255596160888672,140,404,225,649
81,player,0.8243840336799622,357,298,441,473
81,player,0.8216426372528076,307,190,380,362
81,player,0.6824129819869995,85,312,155,517
81,player,0.35620924830436707,774,143,831,316
82,player,0.8811722993850708,467,363,582,578
82,player,0.8772851228713989,1102,356,1187,540
82,player,0.8391566872596741,822,209,878,389
82,referee,0.8350307941436768,295,498,379,665
82,player,0.8288393616676331,307,190,380,362
82,player,0.824049174785614,139,405,225,649
82,player,0.8231842517852783,358,299,441,473
82,player,0.6522537469863892,85,312,156,518
82,player,0.356320321559906,86,313,135,519
82,player,0.3201870024204254,774,146,830,316
82,basketball,0.2966359555721283,447,242,463,272
83,player,0.8792107701301575,467,365,582,579
83,player,0.8591151237487793,364,299,448,471
83,player,0.8436655402183533,1106,355,1190,541
83,player,0.8223439455032349,825,210,880,390
83,referee,0.819334089756012,311,497,391,667
83,player,0.5927236676216125,323,194,379,374
83,player,0.5203096866607666,773,146,833,318
83,player,0.4969247281551361,103,317,172,518
83,player,0.48622947931289673,141,399,220,651
83,player,0.27401068806648254,442,226,495,368
84,player,0.8792902827262878,467,365,582,579
84,player,0.8591548800468445,364,299,448,471
84,player,0.8435246348381042,1106,356,1190,541
84,player,0.8204785585403442,826,209,880,389
84,referee,0.8182298541069031,311,497,391,667
84,player,0.6107239723205566,773,146,833,317
84,player,0.5915417075157166,323,194,379,374
84,player,0.5020217895507812,141,399,220,651
84,player,0.49701598286628723,103,318,172,518
84,player,0.2544442117214203,442,226,495,367
85,player,0.8673360347747803,471,367,582,579
85,player,0.8510004281997681,1114,355,1190,542
85,player,0.8437712788581848,369,300,459,470
85,player,0.8356217741966248,829,209,885,389
85,referee,0.8319413661956787,321,496,401,658
85,player,0.6996906399726868,774,147,834,319
85,player,0.3647715747356415,136,400,221,650
86,player,0.8657540678977966,473,367,582,580
86,player,0.8511852622032166,1114,355,1190,542
86,player,0.8402404189109802,370,298,459,469
86,player,0.8349725008010864,829,211,884,389
86,referee,0.8327808380126953,321,496,401,658
86,player,0.7061405777931213,774,146,833,319
86,player,0.42287710309028625,138,390,220,649
87,player,0.8662371039390564,475,366,581,580
87,player,0.8501995801925659,1117,356,1191,540
87,player,0.8404793739318848,835,211,890,391
87,player,0.833206832408905,377,299,460,467
87,player,0.8103887438774109,138,399,221,641
87,referee,0.8024086356163025,328,494,411,661
87,player,0.39033448696136475,774,153,831,320
87,player,0.2790968418121338,357,186,393,377
88,player,0.8656141757965088,475,366,581,580
88,player,0.850694477558136,1117,356,1191,540
88,player,0.843674898147583,835,211,890,391
88,player,0.8328410983085632,377,299,461,467
88,player,0.8128406405448914,138,399,221,641
88,referee,0.8020718693733215,328,494,411,661
88,player,0.38039663434028625,774,153,831,320
89,player,0.8684782385826111,471,365,581,579
89,referee,0.8389036059379578,339,494,420,661
89,player,0.8287891745567322,1120,355,1194,541
89,player,0.8213679790496826,838,212,898,389
89,player,0.8151261210441589,384,302,461,467
89,player,0.6763246059417725,142,401,223,636
89,player,0.28450629115104675,459,235,530,411
89,player,0.26271915435791016,773,153,830,320
90,player,0.8684564232826233,472,365,581,578
90,referee,0.8475936651229858,340,494,420,660
90,player,0.8312290906906128,384,305,462,467
90,player,0.8302742838859558,1120,355,1194,539
90,player,0.8241441249847412,837,212,898,391
90,player,0.6837899684906006,143,405,223,639
91,player,0.8694169521331787,469,369,580,576
91,player,0.8456906080245972,839,213,904,389
91,player,0.8349467515945435,394,305,464,468
91,player,0.8321653008460999,1126,355,1198,539
91,referee,0.8304547667503357,353,495,429,659
91,player,0.6707304120063782,138,406,219,635
91,player,0.5575547814369202,137,406,188,634
91,player,0.3400796949863434,177,319,235,521
91,player,0.29596900939941406,774,154,830,321
91,player,0.2776147723197937,159,404,225,633
92,player,0.869660496711731,465,367,579,577
92,player,0.8439345359802246,839,214,904,389
92,player,0.8362664580345154,393,305,463,468
92,referee,0.8339946866035461,353,495,429,660
92,player,0.8331791162490845,1126,355,1196,539
92,player,0.7005652189254761,139,406,223,634
92,player,0.46338093280792236,137,406,189,633
92,player,0.3240414261817932,370,186,424,369
92,player,0.2727946937084198,177,319,233,521
93,player,0.8760313391685486,460,365,574,574
93,player,0.851983368396759,1126,354,1203,538
93,player,0.8463466763496399,842,214,903,387
93,player,0.8363906741142273,399,308,466,468
93,referee,0.8021861910820007,359,496,436,654
93,player,0.7641002535820007,140,402,221,632
93,player,0.6310235857963562,188,316,251,525
93,player,0.3490344285964966,771,154,829,321
93,player,0.33680909872055054,376,185,435,369
94,player,0.8762896656990051,460,363,574,574
94,player,0.8517648577690125,1126,354,1203,538
94,player,0.8459658026695251,842,214,903,387
94,player,0.8189830780029297,399,306,466,468
94,referee,0.8032283782958984,359,496,436,654
94,player,0.7709410190582275,141,403,221,630
94,player,0.5973263382911682,189,316,251,525
94,player,0.3933534026145935,376,185,433,369
94,player,0.3153223991394043,772,154,829,321
95,player,0.8427892327308655,844,216,905,385
95,player,0.8416582345962524,466,369,567,572
95,player,0.8232424259185791,137,401,220,635
95,referee,0.7932494282722473,366,498,443,651
95,player,0.7551804780960083,408,307,477,472
95,player,0.6703841090202332,1129,353,1202,481
95,player,0.6216512322425842,200,315,268,523
95,player,0.6184619665145874,376,188,436,371
95,player,0.5003538131713867,376,189,416,372
95,player,0.3862383961677551,771,154,829,321
96,player,0.8427807688713074,844,216,905,384
96,player,0.8414522409439087,466,370,567,572
96,player,0.8151885271072388,138,400,219,636
96,referee,0.7923434376716614,366,498,443,651
96,player,0.7544738054275513,408,307,477,472
96,player,0.6673814058303833,1129,353,1202,481
96,player,0.640558123588562,378,186,440,370
96,player,0.5996643900871277,201,315,268,524
96,player,0.523417055606842,376,189,418,371
96,player,0.3831120729446411,771,154,829,321
97,player,0.8650771379470825,1128,353,1209,538
97,referee,0.8417976498603821,374,497,453,649
97,player,0.8376539349555969,844,216,904,385
97,player,0.8273033499717712,458,362,557,570
97,player,0.7583301067352295,380,188,443,368
97,player,0.7211448550224304,416,301,480,471
97,player,0.6475906372070312,770,154,829,321
97,player,0.48705869913101196,143,398,217,634
98,player,0.86496502161026,1128,353,1209,538
98,referee,0.840458333492279,374,496,453,650
98,player,0.8359857797622681,844,216,905,384
98,player,0.8357735276222229,457,360,556,568
98,player,0.7876094579696655,380,186,443,367
98,player,0.7616345882415771,140,400,216,635
98,player,0.7423239350318909,417,300,480,470
98,player,0.7411820292472839,212,310,289,524
98,player,0.6416941285133362,379,190,426,368
98,player,0.584281325340271,770,154,829,322
99,player,0.8377426862716675,844,219,910,383
99,referee,0.8210309743881226,383,496,459,651
99,player,0.8011112213134766,458,360,547,570
99,player,0.7463881969451904,384,194,433,369
99,player,0.6673148274421692,1131,354,1213,542
99,player,0.6576292514801025,423,344,475,470
99,player,0.550845205783844,769,154,826,322
99,player,0.5420765280723572,142,397,217,626
99,player,0.37165138125419617,1130,356,1203,482
99,net,0.35577258467674255,1098,148,1147,214
99,player,0.27822500467300415,227,311,300,457
100,player,0.8382245898246765,844,219,910,383
100,referee,0.8201689124107361,383,496,459,652
100,player,0.7987300753593445,458,357,547,568
100,player,0.7530598640441895,385,193,437,367
100,player,0.6777058243751526,1131,354,1213,542
100,player,0.6500194072723389,423,344,475,470
100,player,0.5542850494384766,769,155,826,322
100,player,0.5233063697814941,142,397,217,626
100,player,0.37182074785232544,1131,356,1203,481
100,net,0.35001087188720703,1098,148,1147,214
100,player,0.32808294892311096,227,311,301,457
101,referee,0.8384184241294861,386,491,462,649
101,player,0.8350942730903625,845,218,909,384
101,player,0.8289974927902222,144,395,220,622
101,player,0.8267499208450317,228,314,324,475
101,player,0.8199977874755859,442,356,535,568
101,player,0.7183650732040405,767,154,825,322
101,player,0.6837242245674133,1129,356,1209,482
101,player,0.5866743326187134,389,195,452,369
102,referee,0.838306188583374,386,491,462,649
102,player,0.8351083397865295,845,218,909,384
102,player,0.8268135190010071,228,315,324,475
102,player,0.8246841430664062,145,395,220,622
102,player,0.8195682168006897,442,356,535,568
102,player,0.7181674242019653,767,154,825,322
102,player,0.6825144290924072,1129,356,1209,482
102,player,0.5948448181152344,389,195,452,369
103,player,0.8382686376571655,843,218,910,381
103,player,0.8377947807312012,233,318,340,498
103,player,0.819709062576294,145,396,220,620
103,referee,0.8151624202728271,388,489,465,645
103,player,0.7535750865936279,396,203,433,374
103,player,0.6639591455459595,434,358,529,569
103,player,0.6005340814590454,764,155,823,324
103,player,0.5676912069320679,1129,355,1212,542
103,player,0.5315238237380981,1129,357,1207,481
103,player,0.4340057075023651,436,359,516,468
103,player,0.3438532054424286,484,370,531,571
103,basketball,0.3262099027633667,495,439,515,468
104,player,0.855900764465332,233,318,340,500
104,player,0.8412030339241028,843,218,911,382
104,player,0.8345411419868469,145,396,220,621
104,referee,0.8165132403373718,388,489,465,646
104,player,0.7555249333381653,396,202,434,371
104,player,0.6555927395820618,1129,356,1213,542
104,player,0.6385858654975891,435,358,529,569
104,player,0.597855806350708,764,154,824,324
104,player,0.47350579500198364,1129,357,1207,482
104,player,0.40447837114334106,437,358,516,467
104,player,0.3939562439918518,484,370,530,571
105,player,0.8376894593238831,843,218,911,381
105,referee,0.8345622420310974,391,486,466,643
105,player,0.8154239058494568,243,319,361,507
105,player,0.8144333362579346,147,396,220,618
105,player,0.7221360206604004,446,356,513,459
105,player,0.6393093466758728,1127,355,1204,483
105,player,0.6135671734809875,763,157,821,323
105,player,0.5891925096511841,403,205,458,367
105,player,0.3516708314418793,444,355,514,573
106,player,0.8378829956054688,842,218,911,381
106,referee,0.8327855467796326,391,485,466,643
106,player,0.8167948126792908,243,319,361,506
106,player,0.8145400881767273,147,395,220,621
106,player,0.7118704319000244,1127,356,1194,482
106,player,0.6643370389938354,443,356,514,571
106,player,0.6272954940795898,763,158,820,325
106,player,0.5990495085716248,403,204,458,368
106,player,0.3763520121574402,448,356,510,459
107,player,0.8464632034301758,255,324,376,516
107,player,0.8411936163902283,837,216,902,381
107,referee,0.8163444399833679,391,481,467,641
107,player,0.807382345199585,148,395,221,622
107,player,0.6864418983459473,1126,355,1201,482
107,player,0.6123906970024109,443,361,511,567
107,player,0.5816848278045654,762,159,815,324
107,player,0.4011117219924927,445,362,511,458
108,player,0.8446691632270813,255,324,375,516
108,player,0.8423596024513245,837,216,902,381
108,player,0.8263823986053467,149,395,222,621
108,referee,0.8134562969207764,391,481,467,641
108,player,0.68631911277771,1126,356,1201,482
108,player,0.6205618977546692,762,159,816,324
108,player,0.6000192165374756,443,361,511,567
108,player,0.42865505814552307,445,362,512,458
109,player,0.8454334735870361,840,217,906,381
109,player,0.8310684561729431,268,327,382,518
109,player,0.8253304958343506,1127,359,1202,541
109,referee,0.7855509519577026,399,482,465,643
109,player,0.702811062335968,508,233,576,396
109,player,0.6599183678627014,471,307,524,452
109,player,0.6593514084815979,760,160,816,326
109,player,0.6443308591842651,148,397,223,548
109,player,0.5914425849914551,437,360,507,567
109,player,0.539872944355011,427,196,482,355
109,net,0.4566764235496521,1083,155,1133,218
109,player,0.3374882638454437,441,361,506,453
109,player,0.3058159649372101,0,204,11,367
109,player,0.28041061758995056,1220,504,1273,629
110,player,0.8451996445655823,839,217,906,382
110,player,0.836484432220459,1127,358,1200,540
110,player,0.8343483805656433,268,328,381,518
110,referee,0.7815150022506714,396,482,465,643
110,player,0.6985578536987305,471,306,525,452
110,player,0.650934636592865,760,159,816,326
110,player,0.6276639103889465,148,396,223,549
110,player,0.6005269885063171,437,360,507,568
110,player,0.5993234515190125,429,196,481,357
110,player,0.5828819870948792,508,232,574,397
110,net,0.49330034852027893,1083,154,1133,218
110,player,0.37796008586883545,441,360,506,453
110,player,0.28735652565956116,0,205,11,367
110,player,0.27032798528671265,1221,504,1273,629
111,player,0.8659791350364685,149,395,229,613
111,player,0.8499523997306824,842,216,904,382
111,player,0.8490662574768066,1123,361,1201,542
111,player,0.8229368925094604,294,329,386,516
111,referee,0.7675743103027344,402,481,463,641
111,player,0.7053670883178711,514,239,586,399
111,player,0.6756807565689087,432,198,481,375
111,player,0.675665557384491,468,311,532,454
111,player,0.5814834237098694,435,362,494,453
111,player,0.48173192143440247,756,162,812,326
111,player,0.44534167647361755,467,311,542,490
112,player,0.8515889048576355,1121,363,1200,543
112,player,0.8408535122871399,842,217,901,384
112,player,0.8158493638038635,149,394,232,612
112,player,0.798482358455658,313,330,389,512
112,referee,0.7612150311470032,404,479,464,643
112,player,0.7387406826019287,471,307,532,452
112,player,0.7191770076751709,429,366,491,567
112,player,0.48763570189476013,430,364,490,452
112,player,0.424531489610672,754,163,810,326
112,player,0.25716432929039,150,395,232,507
113,player,0.8653708100318909,1121,364,1198,543
113,player,0.8412944078445435,842,217,901,384
